graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device
simulated,2600000,-1,-7.424754936774739,5.163101602373,1.6698051658529545,-0.7791049616934062,0.04409378157930577,0.6232000785719373,-0.0516997017272236
simulated,2700000,-1,-7.5233287037054355,5.233638518985159,1.6606390947765466,-0.8041921437494898,-0.022158416856463914,0.5780920617580529,-0.13635823637147337
simulated,2800000,-1,-7.614135695290213,5.265772890711856,1.6072525930483348,-0.8388615359615855,-0.09180149570825397,0.4909141091091347,-0.2165343999171532
simulated,2900000,-1,-7.700612924387911,5.262116135039551,1.5136998254547727,-0.8663252831666002,-0.15057032297033424,0.390962285199603,-0.2719514168715137
simulated,3000000,-1,-7.7930857169826,5.248778627998601,1.411968162401819,-0.8651806020444556,-0.18916997319768553,0.3506218725341578,-0.30453497268297663
simulated,3100000,-1,-7.899545391776425,5.24656194547223,1.3286493305350169,-0.8280242604411057,-0.20431244539728133,0.41642201504864207,-0.3149999272374068
simulated,3200000,-1,-8.022358257593602,5.251258751489725,1.271774237464671,-0.7777788863498344,-0.19982917555932117,0.5188329546590522,-0.2931563912034854
simulated,3300000,-1,-8.162625711021933,5.253901482330986,1.2456756139963137,-0.7631825698167876,-0.18076200025974654,0.572415448304143,-0.23920288236705378
simulated,3400000,-1,-8.311441348082736,5.253023001021589,1.2440596545598668,-0.7844334011046268,-0.1663924415558198,0.5676609248549896,-0.18638366081096922
simulated,3500000,-1,-8.451595299906236,5.251552867078265,1.2525896917499502,-0.7816031408884861,-0.18801588970623384,0.5626784547269432,-0.19271614347875965
simulated,3600000,-1,-8.566541043850725,5.254516748665309,1.2613503764148568,-0.7003647677268862,-0.26035214759260455,0.5923625255345221,-0.30135127295756736
simulated,3700000,-1,-8.640304605964287,5.269530045935849,1.273503704725689,-0.5345299385038669,-0.3642093652653007,0.5958110939933858,-0.4760655662516497
simulated,3800000,-1,-8.666807642448587,5.295795135435929,1.2987264085195156,-0.31735779298797406,-0.48044359167077666,0.5014198386897131,-0.6457833474321466
simulated,3900000,-1,-8.659772052244262,5.31726110576778,1.3477348453769666,-0.09839849969339584,-0.5739107708895652,0.3059832198413456,-0.7532054377728274
simulated,4000000,-1,-8.631289754982355,5.315846384533744,1.4196992112335831,0.082188786436933,-0.6179500433293,0.07743449165819101,-0.7780659656063733
simulated,4100000,-1,-8.576966709203148,5.2937653044732444,1.5038126149007087,0.19743283390391003,-0.6326639437705961,-0.11100506073139939,-0.7405636278141978
simulated,4200000,-1,-8.491371639026157,5.2727844207640775,1.581181157079682,0.25301289162802515,-0.6464659940465133,-0.23276036539289435,-0.6810938316514437
simulated,4300000,-1,-8.376422388943764,5.272305840128688,1.631310884838526,-0.2684505623496092,0.676225600771732,0.27984697978703776,0.6263696195850833
simulated,4400000,-1,-8.2401528313826,5.2903881448158305,1.6507902804353767,-0.25664947621075024,0.7191784424063963,0.2682553871505701,0.5873265374588102
simulated,4500000,-1,-8.093306193305411,5.306271916987541,1.6542678373029507,-0.2218744851374993,0.7550167957319529,0.23626157204776485,0.5700015969987654
simulated,4600000,-1,-7.945411292014879,5.302521085116541,1.6556030338160534,-0.17306544410394714,0.7686490061182529,0.2127089761822581,0.577911713760866
simulated,4700000,-1,-7.802107618904695,5.2783760933706745,1.658662316377016,-0.124069978974625,0.7658353138214913,0.1902007555509988,0.6016033452441926
simulated,4800000,-1,-7.667642815077945,5.237378601284751,1.664624949422475,-0.08837033582029512,0.7577645312959612,0.15192433241203057,0.6284127593214346
simulated,4900000,-1,-7.542986042102043,5.180566669495369,1.6832220314361852,-0.06259042622182166,0.7475370821075161,0.08854569528173707,0.6553093996476972
simulated,5000000,-1,-7.426441759528926,5.105540710428359,1.733667727549394,-0.025882761586049883,0.7267388771565637,-0.0005391539629853727,0.6864258127393674
simulated,5100000,-1,-7.321201821224495,5.009522478521744,1.8247752757805398,-0.0415047514335628,-0.6896549023969158,0.11003528820096964,-0.7145248117167579
simulated,5200000,-1,-7.248079921533362,4.893774415665272,1.9181156360137335,-0.15465390984514016,-0.6567136805149143,0.20845323516753012,-0.7080653633262658
simulated,5300000,-1,-7.230560685997549,4.762636954316948,1.9610629442937355,-0.3248401387545893,-0.6504345416519242,0.2493144289709258,-0.6397312770115682
simulated,5400000,-1,-7.254852079577964,4.631774513249184,1.931016954377858,-0.4824512980646821,-0.6724822626532679,0.21136164862635123,-0.5199371162961876
simulated,5500000,-1,-7.267327891143719,4.528663834273501,1.8553562044306489,-0.5124387093923796,-0.7273463122051509,0.10131608488565062,-0.4450943295317111
simulated,5600000,-1,-7.2383118891677265,4.46352570354271,1.7709056805284347,0.35181320832174295,0.7947700505714553,0.04974936872251738,0.49202950468109047
simulated,5700000,-1,-7.187592344911368,4.408097127263926,1.7009567777811452,0.10231954067727572,0.8024254023972397,0.11632911521712612,0.5762913517796532
simulated,5800000,-1,-7.108972272859311,4.347501232265334,1.6902082940350156,0.022511137609363685,-0.7446086205791883,0.006468624822731833,-0.6670902545649978
simulated,5900000,-1,-7.023447381168134,4.272498419424187,1.7653784984573329,-0.04907257023204978,-0.6447667134645346,0.2712341548147404,-0.7129514719256121
simulated,6000000,-1,-6.994531504111704,4.174850326291881,1.8910429184842732,-0.20909191638820984,-0.5300318754580182,0.5063462865706867,-0.647271364711616
simulated,6100000,-1,-7.0445502969822185,4.075205681386024,2.011244660529305,-0.3718647736069468,-0.4722347992510367,0.5880253471967588,-0.5412366169991815
simulated,6200000,-1,-7.130911369767748,3.9801262605975642,2.0883456019694795,-0.5057165108163717,-0.4845769909292703,0.5458725886668112,-0.4598467869756654
simulated,6300000,-1,-7.214083870972207,3.8865166477756308,2.103658146014883,0.5951308904795094,0.527527494126045,-0.42434277890926664,0.4329747938687923
simulated,6400000,-1,-7.278083598212686,3.7938961054762728,2.060201228195399,0.6318474990961092,0.5704284158424499,-0.26553092841838144,0.45262952437809234
simulated,6500000,-1,-7.319082951867303,3.707250050148629,1.9742246428197838,0.6160231219702899,0.6140691129605369,-0.12904308186843316,0.4762168841271104
simulated,6600000,-1,-7.332272885541761,3.6291758321333747,1.8636298093334807,0.5695507808009311,0.6610535777122863,-0.06701115802660093,0.48386938339056956
simulated,6700000,-1,-7.330466657743505,3.545813845145858,1.756328228762876,0.5217257129508255,0.6959506161940735,-0.0804170771534358,0.48681424996310535
simulated,6800000,-1,-7.331849853974295,3.4389987153547303,1.6833207451294911,-0.4929683301623615,-0.6937016554854513,0.15425900688446614,-0.5019605536580494
simulated,6900000,-1,-7.34846318355017,3.309032270623947,1.653413183564133,-0.4816922411092457,-0.6533845906521799,0.25243954472823243,-0.5266264689614818
simulated,7000000,-1,-7.384954890554936,3.175937719459253,1.649546663344815,-0.4748361000517716,-0.6132464128243149,0.3206331941434333,-0.5437406275597892
simulated,7100000,-1,-7.437193775732472,3.055905073100183,1.6536498021224282,-0.464748112709653,-0.6134940729686376,0.321768711220572,-0.5514518207827589
simulated,7200000,-1,-7.47522785082036,2.9440792257192427,1.6583394933242426,-0.43637559984547203,-0.6486757776529704,0.27301718141444925,-0.5605869156503106
simulated,7300000,-1,-7.46639868059986,2.8300500218312616,1.6596594454691544,-0.3719075757113065,-0.6951739685055807,0.20281894329451244,-0.5807601784571996
simulated,7400000,-1,-7.4217215632935165,2.705838273955599,1.6566045552872566,-0.3043624786000998,-0.7234441840141526,0.15366058680512426,-0.6003169315446681
simulated,7500000,-1,-7.390888160061478,2.568893957173328,1.653357056175977,-0.3237060678233107,-0.7095602080136458,0.18291965435377203,-0.5985641928056661
simulated,7600000,-1,-7.422968913649052,2.4177421899548905,1.6541745748963936,-0.47092871904776534,-0.6194983853477082,0.31078752163588336,-0.5457646090788948
simulated,7700000,-1,-7.5239984794869486,2.2733248857721566,1.6565176810403823,-0.6172414993073216,-0.47770858087552415,0.43673390273041873,-0.44729290347220996
simulated,7800000,-1,-7.646511946404597,2.1633637358000763,1.6571731782115444,-0.665512376514479,-0.4114289088302806,0.4794713291387782,-0.39740001788961743
simulated,7900000,-1,-7.74619118604687,2.080644339082744,1.6561070102958269,-0.6243029707863071,-0.47082130500310254,0.44203053568127876,-0.43952486271869623
simulated,8000000,-1,-7.813381942955075,2.0017356856278843,1.6549973440356083,-0.5288969989216453,-0.5747250182900036,0.35727490141809,-0.5121657570552003
simulated,8100000,-1,-7.840044434036548,1.9036465535751035,1.6552327507752411,-0.42366461232404706,-0.6561432036741378,0.264397596197411,-0.5657546320283952
simulated,8200000,-1,-7.832143384205542,1.7874155552610338,1.6561484438462728,-0.3329412718061543,-0.7067491360853867,0.18524022211651112,-0.5961055512917873
simulated,8300000,-1,-7.800114499813123,1.6632761919769328,1.6564373484096664,-0.26987579887485214,-0.7332325788047493,0.13232015313151615,-0.6099413214697376
simulated,8400000,-1,-7.750137239633642,1.5404084348011948,1.655861625287684,-0.2317425094513585,-0.7461987006009208,0.10257743836816896,-0.615597902589433
simulated,8500000,-1,-7.68511539898101,1.4247620732594375,1.655330938747786,-0.19984890810391487,-0.7552001619751041,0.0779457911827483,-0.6194009871798276
simulated,8600000,-1,-7.61004917189503,1.3179159150127615,1.655520839685308,-0.16379396913734875,-0.7632672062591465,0.04823411472192839,-0.623111689587495
simulated,8700000,-1,-7.5338727323034576,1.208790097927638,1.6559640701370386,-0.1549967786174689,-0.764654875341942,0.039915689011218,-0.6242480740897535
simulated,8800000,-1,-7.466674925526545,1.0834950385918427,1.655937753502409,-0.21273700309261734,-0.7512547745530901,0.08646255469223157,-0.6187757734934768
simulated,8900000,-1,-7.4209779217419545,0.9380088027427262,1.6554232061637455,-0.31691475512939915,-0.7148551573652987,0.17322126056980003,-0.5987833805777485
simulated,9000000,-1,-7.404705505236222,0.7862403222670409,1.6552674614804432,-0.39498702600890595,-0.6747904306621322,0.24025952003086076,-0.5752551494823792
simulated,9100000,-1,-7.41126308657892,0.6446663917740244,1.656058357781321,-0.4009903586531388,-0.6690640809766973,0.24655401432084975,-0.575127034520469
simulated,9200000,-1,-7.4168104656669795,0.515189948270463,1.6568209932428228,-0.35328371954667676,-0.693704510925321,0.20608770082214842,-0.592868049902309
simulated,9300000,-1,-7.3968489160317,0.39506304847772966,1.6563404515399496,-0.28151141357089454,-0.7273058762634499,0.144389206129984,-0.6090396075257545
simulated,9400000,-1,-7.343835373781466,0.28323321670959367,1.6549203982938188,-0.2061025245578682,-0.7557607050720522,0.08028674622901799,-0.6163615371028803
simulated,9500000,-1,-7.267700410459829,0.18096260762375732,1.6540557232119564,-0.13761283534517213,-0.772139744953521,0.02429053239305029,-0.6198974849500813
simulated,9600000,-1,-7.1771790557790185,0.0902895719451468,1.6545815463481193,-0.082795341549329,-0.7756425144229917,-0.017427428620313573,-0.6254757437095327
simulated,9700000,-1,-7.075950576004226,0.0113965985305155,1.655943857835135,-0.03276096649574625,-0.7747919393886165,-0.054934280692928605,-0.6289724910816383
simulated,9800000,-1,-6.966963690422974,-0.05693219702081287,1.6575053405220488,0.025417308517707807,-0.7765826917410531,-0.10155506232852907,-0.6212566721021069
simulated,9900000,-1,-6.852141037565704,-0.10987634165561205,1.6584649025076,0.0939419950829058,-0.7778282481970931,-0.15848408648008372,-0.6008668007129851
simulated,10000000,-1,-6.731885725750461,-0.13493992925985124,1.657250578756111,0.1639994047640374,-0.7698272165881808,-0.21540402966986702,-0.5779890620410726
simulated,10100000,-1,-6.605953900529208,-0.12532029856990357,1.6528545116284838,0.22433341302685803,-0.7507694522919037,-0.2609475869815215,-0.5638493647717957
simulated,10200000,-1,-6.472367478783717,-0.10248480457765582,1.6495300602893344,0.25481093883014827,-0.7346163489692277,-0.28080879802910536,-0.5626336501037507
simulated,10300000,-1,-6.329247757616022,-0.09424563532835584,1.6532140243788809,0.23456069091418183,-0.7377585328543548,-0.2623596987887191,-0.5760737955591666
simulated,10400000,-1,-6.180982572241639,-0.10771618994829965,1.6616580148143003,0.18337694972192237,-0.753898259073561,-0.2228268796513604,-0.590219019501554
simulated,10500000,-1,-6.0398122633960964,-0.12505142287133664,1.6643244693268153,0.1649071567196845,-0.7652762872105742,-0.2134903550006667,-0.5844482031947036
simulated,10600000,-1,-5.914741076356356,-0.12808420239311266,1.6552051439878415,-0.22333793485315184,0.7587893127383045,0.2683648669806401,0.5498538386699909
simulated,10700000,-1,-5.798281471445018,-0.1088225061801501,1.6445520493750572,-0.3134392424929405,0.7251740752633369,0.3390739192131385,0.5107908369781686
simulated,10800000,-1,-5.682129927660822,-0.05505728492190921,1.6453961910392203,0.3715998013634869,-0.6779072124560837,-0.36932428797951267,-0.5157082210272252
simulated,10900000,-1,-5.567637040186977,0.021169801943070346,1.6644195777045832,0.36420516032399514,-0.6487696119744609,-0.33146275033595207,-0.5801594926497428
simulated,11000000,-1,-5.458733324671704,0.07212695605395593,1.704293773888874,0.26967168743627584,-0.6583666063315944,-0.22016081104661192,-0.6673528376668442
simulated,11100000,-1,-5.360985131514981,0.04735846672833881,1.7638741784623921,-0.07144956076828884,0.690785012778169,0.04059291018743448,0.7183754185866875
simulated,11200000,-1,-5.302018685663839,-0.05624288215368996,1.8264957438658564,0.1664899088842315,0.6830043856396201,-0.1674401122186236,0.6911945661367576
simulated,11300000,-1,-5.313255477058699,-0.20056963842264536,1.8769329055305393,0.3514354590837174,0.6187980336034495,-0.34748973678666284,0.6106005195993996
simulated,11400000,-1,-5.381480630229086,-0.34556092023308305,1.9225024293792885,0.45994092567745437,0.5336319912400108,-0.4748495434470945,0.5274553572581034
simulated,11500000,-1,-5.465256430340743,-0.473630452262546,1.9847310578544268,0.5223296285129646,0.45369583118980095,-0.5574719632775745,0.458864753601702
simulated,11600000,-1,-5.536108758913101,-0.5743041222441317,2.073761654997785,-0.5603986472379066,-0.3999682220061914,0.5997797793521512,-0.4077290691616373
simulated,11700000,-1,-5.603282047149525,-0.6410379555918071,2.1618449175007743,-0.5733088054258106,-0.4220580126138027,0.5838877858812134,-0.3902039224667678
simulated,11800000,-1,-5.689131220195955,-0.6641288448702672,2.2165660669928924,0.5407421448999845,0.5594429335228238,-0.47087388655121654,0.4158116398376718
simulated,11900000,-1,-5.795135199465014,-0.6418406480049953,2.2362252842731216,0.4211985189541588,0.7489707833667468,-0.24962570103359555,0.4464544575623708
simulated,12000000,-1,-5.878463877112398,-0.6033055898831059,2.2356482712078893,0.22111588635022442,0.8664371009309321,-0.0010061103527252702,0.4476533286773535
simulated,12100000,-1,-5.879672908098848,-0.572524619626272,2.2118741562187707,0.0076836974355626985,0.880617594522777,0.17720777455696585,0.43937571353820215
simulated,12200000,-1,-5.81262048370585,-0.5458005212901041,2.1619322543259556,-0.18083241508550105,0.8382415412998332,0.28644126972783357,0.4273197340286682
simulated,12300000,-1,-5.719900363682004,-0.5171005751989921,2.0919699435510033,0.33169761594059105,-0.7736818192631925,-0.361812317164783,-0.4006057678925449
simulated,12400000,-1,-5.6281448520317445,-0.4745110145609498,2.016453231429463,0.4386453922163142,-0.7055700138011143,-0.42121466245792116,-0.3637848040291827
simulated,12500000,-1,-5.546010185607998,-0.39833304304268813,1.9548678056471378,0.5013694321803841,-0.6521928173621713,-0.46232687301239844,-0.3309487633258213
simulated,12600000,-1,-5.483144501115289,-0.28162851875517836,1.9180335360775234,-0.5362112401911041,0.6200099232176665,0.4854972019749451,0.3039040438672065
simulated,12700000,-1,-5.448948057705496,-0.16475732956962463,1.8826433507588718,-0.609533503139263,0.5661298139981301,0.49921061688196705,0.2423936926686558
simulated,12800000,-1,-5.439377652063539,-0.09844041939039293,1.8206856911215799,-0.7640140701682,0.4104675617600328,0.4897718366743463,0.08900802957279796
simulated,12900000,-1,-5.432460575079452,-0.08161334597049051,1.7360619935285568,-0.8908198961386705,0.12317247258976183,0.41561027831360736,-0.13614900366766713
simulated,13000000,-1,-5.4471173551078484,-0.07848147359838466,1.6491992088815377,-0.8745045813096658,-0.16996256104586233,0.32289902942668103,-0.31951632494513516
simulated,13100000,-1,-5.513724645585072,-0.10554716527239157,1.5672740821570037,-0.7908380109463182,-0.33783174606476407,0.3160474664617136,-0.4006980792771983
simulated,13200000,-1,-5.620424893404882,-0.16494265792386426,1.4992385123128098,-0.7337294561548061,-0.3887794169987003,0.3866011974975977,-0.4012868851362411
simulated,13300000,-1,-5.7539747221096995,-0.2296923951060586,1.459084661147527,-0.7241998305975641,-0.3493627405077915,0.4804204280413944,-0.3502520424321157
simulated,13400000,-1,-5.90377757685007,-0.27232129560112606,1.4474419767644124,-0.7411556860449265,-0.25579551302330844,0.5543500898413369,-0.2792004341925681
simulated,13500000,-1,-6.054202835042232,-0.2781058470376859,1.4488254561714422,-0.7565024049257236,-0.175030763623193,0.5896942006162211,-0.22210153733523402
simulated,13600000,-1,-6.191445195883939,-0.24905404989302757,1.4506469834362636,-0.7623441347147841,-0.1598600787718395,0.589934595437063,-0.21272834457950704
simulated,13700000,-1,-6.321395623593565,-0.2192340466709699,1.4529217326054482,-0.7587973330931738,-0.19240205922632742,0.5758169204281566,-0.23588753473803942
simulated,13800000,-1,-6.4549650285699425,-0.226704799867502,1.4583250121763192,-0.7434318573922098,-0.2360525486070576,0.5677765755166262,-0.2630931926240104
simulated,13900000,-1,-6.595635893233668,-0.26512622848618694,1.4644123060593293,-0.7296076914674212,-0.25581855537814935,0.5724581291527424,-0.2729856656360533
simulated,14000000,-1,-6.739615965661524,-0.2824991619557353,1.4643785174327633,-0.7434298618448895,-0.21755948350257842,0.5805046916583019,-0.2509864829389822
simulated,14100000,-1,-6.882616123597012,-0.23860529790050442,1.4508151325929617,-0.7883789167749825,-0.10729691010747477,0.5745668489740599,-0.19188275776138314
simulated,14200000,-1,-7.012827575810125,-0.16608297208214942,1.4188904166299214,-0.8251756994524072,-0.0074489769827151275,0.5469298477837653,-0.14105785826521317
simulated,14300000,-1,-7.1165673269862095,-0.12530915187035685,1.370535803825522,-0.8382900607901944,-0.02137451338782842,0.5191754883622677,-0.16513544877344344
simulated,14400000,-1,-7.202905098872618,-0.1258593191755728,1.3154502087880326,-0.8174943140948892,-0.1400374977010692,0.5004833405421919,-0.2482115458633584
simulated,14500000,-1,-7.303815105858757,-0.13459082088036428,1.2687425898375821,-0.7764888898900424,-0.24088095466536902,0.49926961980265216,-0.29961845119909597
simulated,14600000,-1,-7.439276105383098,-0.1344236366349857,1.246708492017697,-0.7630877504165671,-0.22992031298514165,0.542791100884628,-0.26497463207154615
simulated,14700000,-1,-7.590321187459651,-0.1102992538497808,1.2530053861514736,-0.7655835782089779,-0.13162684825581836,0.6078118026033367,-0.16468445649502003
simulated,14800000,-1,-7.727293351998084,-0.04617269779291231,1.285926563656207,-0.7527662708116888,-0.0008567990496742839,0.6570491922332761,-0.0403555003593222
simulated,14900000,-1,-7.836719973349948,0.05427869665902672,1.3316721154729938,-0.728574696206429,0.10802485419614599,0.6739311953107483,0.05767397082425593
simulated,15000000,-1,-7.928809005378409,0.1691920409297047,1.3645968545565685,-0.7289776597509363,0.14931604376021196,0.6630900655221401,0.08128871794837517
simulated,15100000,-1,-8.015272715944667,0.27720547059562484,1.3676132405809984,-0.7709836416766067,0.09550749464384589,0.629638141652423,0.0042840763785091385
simulated,15200000,-1,-8.102247046874838,0.35922777849666454,1.353423984983417,-0.8051951171233303,-0.01920713905986915,0.5806764881343687,-0.11877173610677724
simulated,15300000,-1,-8.199714837703375,0.3909995008403924,1.3374348501487332,-0.7944807747015064,-0.13585183340179202,0.5504164907786837,-0.21768386405506795
simulated,15400000,-1,-8.312571292422783,0.37541586502770713,1.3265566856661508,-0.7574893668593715,-0.21429293296298862,0.5581190486719743,-0.26228138608486645
simulated,15500000,-1,-8.437074352809832,0.354001559647036,1.325876227541164,-0.7330845996586806,-0.23731367622508837,0.582178103359166,-0.2594953656405644
simulated,15600000,-1,-8.568771106722949,0.36352020521154477,1.3393486425437564,-0.742056715766119,-0.19539442615010155,0.6011717553349001,-0.223081530843387
simulated,15700000,-1,-8.702936374253417,0.4008277220985961,1.3563384228376554,-0.7650694986369393,-0.12094682032979984,0.6087082780602212,-0.17179860630544633
simulated,15800000,-1,-8.833896310630038,0.45001036101987757,1.3634513876195002,-0.7811007413794011,-0.057985832539024104,0.6084984959069752,-0.12747099874188964
simulated,15900000,-1,-8.95858391956487,0.5034218733274232,1.3592685792148018,-0.7869583110283933,-0.021503643002248163,0.608542040903866,-0.09955297330330207
simulated,16000000,-1,-9.077106728914229,0.5657102701945094,1.353026287541087,-0.7867553956769446,0.003313111518166767,0.6119228544549412,-0.08096536828174962
simulated,16100000,-1,-9.189819093123097,0.6415295623690431,1.3520488435517557,-0.7824849624859639,0.029190462653622684,0.6186600465153762,-0.0642257519924827
simulated,16200000,-1,-9.297677437115132,0.7296605995491757,1.3549444379246798,-0.7766751820685913,0.05477580934349797,0.6258777534956871,-0.04530242762454737
simulated,16300000,-1,-9.401833078721078,0.8272625427903261,1.358183293464401,-0.7724079382806176,0.07555433229410773,0.6302544045987379,-0.021375341788318538
simulated,16400000,-1,-9.502948564378132,0.9307734267883032,1.3597967173391454,-0.7709377947190769,0.0933076205159562,0.6300264984560245,0.003900752565582366
simulated,16500000,-1,-9.60116952635845,1.0358874473617605,1.359411534423488,-0.7714455492979327,0.11629289847187296,0.6252480252822981,0.020313372787608724
simulated,16600000,-1,-9.69484577819579,1.141259070259405,1.35692978017832,-0.771517035120122,0.15202984519132742,0.6172660096855944,0.02512098679154575
simulated,16700000,-1,-9.77485339465378,1.25765551381405,1.3531548730264014,-0.7634912291721487,0.20315245134830381,0.6112062529590676,0.047298423146156544
simulated,16800000,-1,-9.82945407804061,1.3990175406985939,1.349475050150706,-0.7366279911728961,0.26896395894568187,0.6084535298491118,0.12174519876777652
simulated,16900000,-1,-9.854337209618361,1.5608549367494042,1.3496259946034563,-0.6905177195793564,0.3346732641182643,0.6000645892539624,0.22605657246544564
simulated,17000000,-1,-9.858403416358758,1.7151335487990018,1.3570607644616763,-0.656035684080826,0.3810816205931036,0.5864885428182279,0.2835933158621481
simulated,17100000,-1,-9.854693086728787,1.840784550765141,1.3695547936668173,-0.6665241091627373,0.4001494937206574,0.578141995585411,0.2477454894048322
simulated,17200000,-1,-9.848452766381211,1.9577012291498415,1.372552183750836,-0.6951691452280229,0.3997290090879937,0.5711838268715933,0.17523017644456246
simulated,17300000,-1,-9.843653803734302,2.093486461261588,1.3480519448519634,-0.7077158883905869,0.39671905173357747,0.5654208965838243,0.14849722225509038
simulated,17400000,-1,-9.84184337088376,2.249252540799243,1.300074934409986,-0.6941409322295073,0.4114989936204136,0.5535624102842135,0.20592620613527937
simulated,17500000,-1,-9.836886777311406,2.4028078338954755,1.2572733729997196,-0.6489163022253802,0.4589647960281025,0.5055281780325375,0.3357085192963154
simulated,17600000,-1,-9.816117266378129,2.5322127965204317,1.2455113932145818,-0.5529663329534074,0.5363080893003428,0.38629238301143626,0.5073263868540873
simulated,17700000,-1,-9.773759274294033,2.6181581835527385,1.2704533522477095,-0.3939589667019313,0.6095309843792818,0.1938251733428734,0.6600758394422384
simulated,17800000,-1,-9.723413200461692,2.63965136773176,1.3299863368528155,-0.18282624665459266,0.6522650429032597,-0.034320936158988985,0.7348108264592823
simulated,17900000,-1,-9.690239107244254,2.590683861341231,1.4073273406630473,0.035559975845450925,0.6590437956133544,-0.2330109987484831,0.7142147002433151
simulated,18000000,-1,-9.685624915273642,2.488679415707157,1.4775321495020333,0.20947307270737317,0.6492394905452055,-0.33667104234515977,0.6490467818064869
simulated,18100000,-1,-9.699176302736449,2.3553987238968124,1.5250754884229543,0.3163507894446837,0.6554236706392392,-0.32116025513197755,0.605968712481985
simulated,18200000,-1,-9.713567397683759,2.208773712716598,1.551694654690491,0.3680091869122105,0.6741683918250557,-0.2525918464073361,0.588441651262693
